id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
id3258025,09:36:09 PM,10:06:37 PM,1,"-73,994,873,046,875","407,315,673,828,125","-73,986,663,818,359,300","40,750,171,661,376,900",1828
id1237515,09:36:14 PM,09:56:39 PM,1,"-73,863,471,984,863,200","40,769,863,128,662,100","-73,976,409,912,109,300","4,075,140,380,859,370",1225
id3071764,09:36:16 PM,10:03:27 PM,1,"-7,397,772,216,796,870","40,763,229,370,117,100","-73,898,056,030,273,400","40,701,011,657,714,800",1631
id0166835,09:36:18 PM,09:42:33 PM,1,"-73,991,233,825,683,500","40,760,589,599,609,300","-7,398,712,158,203,120","40,779,079,437,255,800",375
id1106467,09:36:30 PM,09:50:34 PM,1,"-73,988,571,166,992,100","40,737,247,467,041,000","-73,962,814,331,054,600","40,775,531,768,798,800",844
id0996846,09:36:32 PM,09:54:34 PM,1,"-73,997,650,146,484,300","40,725,799,560,546,800","-73,959,320,068,359,300","40,766,860,961,914,000",1082
id3541065,09:36:33 PM,09:44:53 PM,1,"-73,989,372,253,417,900","40,757,621,765,136,700","-73,993,492,126,464,800","40,751,430,511,474,600",500
id1798555,09:36:46 PM,09:41:36 PM,2,"-73,981,300,354,003,900","40,768,375,396,728,500","-73,991,981,506,347,600","40,770,545,959,472,600",290
id0259598,09:37:06 PM,09:47:44 PM,1,"-73,982,704,162,597,600","4,077,178,955,078,120","-73,966,850,280,761,700","40,756,717,681,884,700",638
id0772209,09:37:10 PM,09:45:47 PM,3,"-74,001,472,473,144,500","40,731,155,395,507,800","-73,978,736,877,441,400","40,752,407,073,974,600",517
id0145203,09:37:18 PM,09:51:33 PM,1,"-73,981,773,376,464,800","40,746,570,587,158,200","-74,015,922,546,386,700","40,714,958,190,917,900",855
id3971602,09:37:34 PM,09:51:05 PM,1,"-7,396,990,966,796,870","40,759,613,037,109,300","-73,991,226,196,289,000","40,750,095,367,431,600",811
id1481791,09:37:41 PM,09:44:51 PM,1,"-73,998,703,002,929,600","40,745,380,401,611,300","-73,990,043,640,136,700","40,767,044,067,382,800",430
id1265929,09:37:47 PM,09:53:46 PM,1,"-73,978,507,995,605,400","40,762,599,945,068,300","-73,983,772,277,832,000","40,730,117,797,851,500",959
id2114300,09:37:47 PM,09:58:09 PM,1,"-73,982,948,303,222,600","40,739,219,665,527,300","-73,954,627,990,722,600","40,809,902,191,162,100",1222
id2760345,09:37:53 PM,09:48:51 PM,1,"-73,993,934,631,347,600","4,075,018,310,546,870","-73,973,640,441,894,500","40,755,500,793,457,000",658
id1167026,09:37:59 PM,09:43:31 PM,1,"-73,966,751,098,632,800","40,769,611,358,642,500","-73,983,131,408,691,400","40,774,349,212,646,400",332
id1317231,09:38:03 PM,09:50:29 PM,1,"-73,981,964,111,328,100","40,761,993,408,203,100","-73,983,100,891,113,200","40,781,711,578,369,100",746
id3572663,09:38:12 PM,09:36:33 PM,1,"-7,398,321,533,203,120","40,763,885,498,046,800","-73,955,635,070,800,700","40,768,241,882,324,200",86301
id3350381,09:38:13 PM,09:44:29 PM,1,"-73,977,912,902,832,000","40,778,621,673,583,900","-73,979,133,605,957,000","40,787,261,962,890,600",376
id1815962,09:38:20 PM,09:43:05 PM,1,"-73,988,624,572,753,900","40,760,341,644,287,100","-73,981,033,325,195,300","40,767,749,786,376,900",285
id2094203,09:38:26 PM,09:48:37 PM,1,"-73,980,667,114,257,800","40,754,417,419,433,500","-7,399,420,166,015,620","40,745,918,273,925,700",611
id2818095,09:38:51 PM,09:41:46 PM,1,"-739,951,171,875","40,744,720,458,984,300","-74,002,967,834,472,600","40,743,949,890,136,700",175
id2776206,09:38:54 PM,09:49:12 PM,2,"-73,988,090,515,136,700","4,075,946,044,921,870","-73,968,673,706,054,600","40,758,598,327,636,700",618
id3498839,09:38:54 PM,10:17:28 PM,1,"-73,988,899,230,957,000","40,760,299,682,617,100","-73,923,446,655,273,400","40,866,996,765,136,700",2314
id1976169,09:38:57 PM,09:52:18 PM,1,"-73,972,145,080,566,400","40,759,742,736,816,400","-73,988,563,537,597,600","40,757,816,314,697,200",801
id0154208,09:40:39 PM,09:48:18 PM,1,"-73,996,177,673,339,800","40,725,761,413,574,200","-73,996,307,373,046,800","4,074,285,888,671,870",459
id3462647,09:40:51 PM,09:49:39 PM,1,"-73,952,865,600,585,900","40,791,973,114,013,600","-73,964,744,567,871,000","40,806,690,216,064,400",528
id2327503,09:41:09 PM,10:01:34 PM,1,"-73,992,042,541,503,900","4,072,576,904,296,870","-73,952,339,172,363,200","40,778,331,756,591,700",1225
id3729278,09:41:14 PM,10:21:18 PM,1,"-73,790,084,838,867,100","40,646,961,212,158,200","-739,912,109,375","40,770,317,077,636,700",2404
id0942101,09:41:17 PM,10:12:57 PM,1,"-73,872,917,175,292,900","40,773,857,116,699,200","-73,943,412,780,761,700","40,667,694,091,796,800",1900
id3361727,09:41:18 PM,09:52:53 PM,6,"-739,803,466,796,875","40,780,361,175,537,100","-73,962,120,056,152,300","40,768,550,872,802,700",695
id3828147,09:41:20 PM,09:47:45 PM,1,"-7,399,749,755,859,370","40,741,630,554,199,200","-73,990,180,969,238,200","407,288,818,359,375",385
id3897486,09:41:44 PM,10:04:38 PM,1,"-73,987,808,227,539,000","40,745,540,618,896,400","-73,923,606,872,558,500","40,824,989,318,847,600",1374
id0414477,09:42:25 PM,09:57:24 PM,1,"-73,994,758,605,957,000","40,725,082,397,460,900","-73,952,682,495,117,100","407,176,513,671,875",899
id0965783,09:42:46 PM,09:54:16 PM,1,"-7,399,346,923,828,120","40,736,141,204,833,900","-7,398,980,712,890,620","40,720,752,716,064,400",690
id2122657,09:42:49 PM,09:51:12 PM,2,"-73,980,018,615,722,600","40,742,954,254,150,300","-73,980,789,184,570,300","40,755,096,435,546,800",503
id0387468,09:42:49 PM,10:10:41 PM,5,"-73,990,951,538,085,900","40,750,690,460,205,000","-73,913,803,100,585,900","40,700,298,309,326,100",1672
id1465182,09:43:03 PM,09:44:18 PM,1,"-73,962,844,848,632,800","40,766,757,965,087,800","-73,958,076,477,050,700","40,768,527,984,619,100",75
id1518636,09:43:04 PM,09:51:04 PM,1,"-73,991,363,525,390,600","40,760,471,343,994,100","-73,988,410,949,707,000","40,749,431,610,107,400",480
id3008164,09:43:07 PM,09:45:03 PM,1,"-74,002,296,447,753,900","40,728,343,963,623,000","-73,997,047,424,316,400","40,736,911,773,681,600",116
id3382289,09:43:15 PM,09:53:13 PM,1,"-73,985,588,073,730,400","40,746,070,861,816,400","-73,995,582,580,566,400","40,760,585,784,912,100",598
id1706813,09:43:20 PM,10:01:46 PM,1,"-7,400,714,111,328,120","40,715,908,050,537,100","-73,978,851,318,359,300","4,074,102,783,203,120",1106
id3466725,09:43:21 PM,09:58:45 PM,5,"-73,968,788,146,972,600","40,764,541,625,976,500","-73,982,620,239,257,800","40,743,118,286,132,800",924
id3120862,09:43:22 PM,10:00:08 PM,2,"-73,990,554,809,570,300","40,759,052,276,611,300","-73,974,479,675,292,900","40,762,081,146,240,200",1006
id0122242,09:43:34 PM,09:56:33 PM,1,"-73,992,729,187,011,700","40,723,831,176,757,800","-73,967,247,009,277,300","40,713,638,305,664,000",779
id2635275,09:44:08 PM,09:52:14 PM,3,"-73,954,116,821,289,000","40,774,631,500,244,100","-73,961,662,292,480,400","40,763,938,903,808,500",486
id2696514,09:44:10 PM,09:49:27 PM,1,"-73,940,689,086,914,000","40,793,220,520,019,500","-739,534,912,109,375","40,790,920,257,568,300",317
id0880155,09:44:25 PM,09:48:51 PM,1,"-73,988,273,620,605,400","4,076,165,771,484,370","-73,989,982,604,980,400","40,766,735,076,904,200",266
id0636390,09:44:26 PM,10:10:22 PM,5,"-73,781,929,016,113,200","40,644,680,023,193,300","-73,985,366,821,289,000","40,751,991,271,972,600",1556
id1630578,09:44:35 PM,10:04:00 PM,2,"-73,983,230,590,820,300","40,749,965,667,724,600","-73,966,133,117,675,700","40,710,639,953,613,200",1165
id3182434,09:45:12 PM,09:54:27 PM,1,"-73,997,276,306,152,300","40,721,759,796,142,500","-74,003,120,422,363,200","40,733,669,281,005,800",555
id0350727,09:45:14 PM,09:45:18 PM,1,"-73,978,378,295,898,400","40,748,359,680,175,700","-73,978,378,295,898,400","40,748,359,680,175,700",4
id0281030,09:45:15 PM,10:08:04 PM,2,"-73,972,572,326,660,100","40,759,311,676,025,300","-74,002,967,834,472,600","40,727,062,225,341,700",1369
id2695116,09:45:16 PM,09:52:27 PM,1,"-73,976,264,953,613,200","40,759,357,452,392,500","-73,980,392,456,054,600","40,748,630,523,681,600",431
id0579273,09:45:47 PM,09:49:44 PM,1,"-73,982,498,168,945,300","40,755,027,770,996,000","-73,975,685,119,628,900","4,075,677,490,234,370",237
id1488853,09:46:17 PM,09:53:01 PM,3,"-73,972,602,844,238,200","40,750,919,342,041,000","-73,984,222,412,109,300","4,074,847,412,109,370",404
id0922963,09:46:52 PM,10:11:37 PM,1,"-73,989,532,470,703,100","40,737,518,310,546,800","-73,925,453,186,035,100","40,868,003,845,214,800",1485
id0791919,09:46:58 PM,10:21:30 PM,1,"-73,976,768,493,652,300","40,759,166,717,529,200","-73,959,754,943,847,600","40,661,796,569,824,200",2072
id1818417,09:46:59 PM,09:59:35 PM,2,"-73,996,902,465,820,300","40,723,892,211,914,000","-73,990,570,068,359,300","40,717,872,619,628,900",756
id1338051,09:47:00 PM,10:01:36 PM,1,"-73,984,596,252,441,400","40,736,881,256,103,500","-73,959,365,844,726,500","40,764,362,335,205,000",876
id3046740,09:47:01 PM,09:57:25 PM,1,"-7,398,834,228,515,620","40,737,491,607,666,000","-73,970,176,696,777,300","40,749,610,900,878,900",624
id3732817,09:47:08 PM,10:00:21 PM,1,"-73,982,315,063,476,500","4,077,301,025,390,620","-73,967,445,373,535,100","40,761,787,414,550,700",793
id1652722,09:47:12 PM,09:57:05 PM,1,"-73,973,182,678,222,600","40,763,912,200,927,700","-73,978,767,395,019,500","40,745,880,126,953,100",593
id1790096,09:47:19 PM,10:02:03 PM,1,"-73,953,269,958,496,000","40,767,616,271,972,600","-739,874,267,578,125","40,765,701,293,945,300",884
id1907840,09:47:25 PM,09:59:39 PM,1,"-7,398,193,359,375","40,776,309,967,041,000","-7,396,929,931,640,620","40,800,647,735,595,700",734
id0289433,09:47:34 PM,09:53:50 PM,1,"-73,992,149,353,027,300","40,743,427,276,611,300","-73,986,351,013,183,500","40,750,175,476,074,200",376
id1461874,09:47:38 PM,09:50:49 PM,2,"-73,982,185,363,769,500","407,744,140,625","-73,981,414,794,921,800","40,779,880,523,681,600",191
id0327080,09:47:39 PM,09:54:50 PM,1,"-73,972,640,991,210,900","40,759,231,567,382,800","-73,976,127,624,511,700","40,744,560,241,699,200",431
id2083594,09:47:39 PM,10:09:38 PM,2,"-73,977,638,244,628,900","40,779,220,581,054,600","-7,399,053,955,078,120","4,073,284,912,109,370",1319
id2897928,09:47:46 PM,10:11:58 PM,1,"-73,975,593,566,894,500","40,749,622,344,970,700","-73,975,082,397,460,900","40,679,706,573,486,300",1452
id3224842,09:47:48 PM,10:02:19 PM,2,"-7,395,941,162,109,370","40,777,153,015,136,700","-73,985,145,568,847,600","40,739,093,780,517,500",871
id1501504,09:47:52 PM,10:06:39 PM,2,"-73,873,161,315,917,900","40,774,204,254,150,300","-73,789,077,758,789,000","40,646,884,918,212,800",1127
id2393555,09:47:53 PM,10:05:41 PM,1,"-7,387,481,689,453,120","40,773,918,151,855,400","-7,398,876,953,125","40,722,179,412,841,700",1068
id2138725,09:48:00 PM,09:55:50 PM,1,"-73,981,109,619,140,600","40,763,828,277,587,800","-73,983,894,348,144,500","40,775,474,548,339,800",470
id1993364,09:48:23 PM,10:02:16 PM,1,"-7,398,992,919,921,870","40,747,119,903,564,400","-73,953,826,904,296,800","40,777,019,500,732,400",833
id3072785,09:48:30 PM,10:00:05 PM,1,"-7,398,309,326,171,870","40,761,001,586,914,000","-73,956,123,352,050,700","40,778,141,021,728,500",695
id2957412,09:48:34 PM,10:07:42 PM,1,"-73,988,967,895,507,800","40,750,213,623,046,800","-73,949,966,430,664,000","40,794,746,398,925,700",1148
id3200003,09:48:38 PM,09:52:47 PM,2,"-73,970,817,565,917,900","40,761,821,746,826,100","-73,981,414,794,921,800","40,765,960,693,359,300",249
id0721674,09:48:39 PM,10:01:31 PM,1,"-73,971,946,716,308,500","40,750,270,843,505,800","-73,994,537,353,515,600","40,730,789,184,570,300",772
id0305380,09:48:42 PM,09:54:33 PM,5,"-73,968,673,706,054,600","40,764,980,316,162,100","-73,957,244,873,046,800","40,780,105,590,820,300",351
id2509674,09:48:55 PM,09:58:39 PM,5,"-73,982,719,421,386,700","40,763,156,890,869,100","-73,981,742,858,886,700","40,780,410,766,601,500",584
id3768448,09:49:33 PM,09:56:16 PM,1,"-73,997,970,581,054,600","40,745,872,497,558,500","-73,998,588,562,011,700","40,760,906,219,482,400",403
id3201637,09:49:36 PM,10:06:57 PM,1,"-73,992,240,905,761,700","40,729,141,235,351,500","-73,961,891,174,316,400","40,776,844,024,658,200",1041
id2979339,09:49:56 PM,09:53:19 PM,1,"-7,398,370,361,328,120","40,750,724,792,480,400","-73,983,322,143,554,600","40,755,905,151,367,100",203
id0551333,09:50:13 PM,10:05:43 PM,3,"-73,990,829,467,773,400","4,071,807,861,328,120","-74,007,659,912,109,300","40,740,978,240,966,700",930
id2472357,09:50:15 PM,09:52:01 PM,1,"-74,006,057,739,257,800","4,073,516,845,703,120","-74,002,357,482,910,100","40,739,639,282,226,500",106
id0973430,09:50:31 PM,09:51:52 PM,1,"-73,967,254,638,671,800","40,788,608,551,025,300","-73,968,902,587,890,600","40,788,349,151,611,300",81
id1685225,09:50:34 PM,10:01:31 PM,1,"-73,978,263,854,980,400","40,753,883,361,816,400","-73,985,923,767,089,800","40,759,483,337,402,300",657
id3614186,09:50:45 PM,10:13:08 PM,1,"-73,967,048,645,019,500","40,762,825,012,207,000","-73,998,703,002,929,600","40,714,778,900,146,400",1343
id2320528,09:51:20 PM,09:58:29 PM,1,"-73,987,945,556,640,600","40,760,162,353,515,600","-73,982,154,846,191,400","40,774,871,826,171,800",429
id2645910,09:51:21 PM,09:58:23 PM,1,"-73,987,754,821,777,300","40,744,247,436,523,400","-73,973,548,889,160,100","40,743,553,161,621,000",422
id0883193,09:51:43 PM,10:03:51 PM,6,"-73,993,537,902,832,000","40,751,941,680,908,200","-73,974,586,486,816,400","40,756,698,608,398,400",728
id1770594,09:51:46 PM,09:55:02 PM,1,"-73,982,315,063,476,500","40,768,318,176,269,500","-7,397,637,939,453,120","40,764,106,750,488,200",196
id1207787,09:51:50 PM,09:58:19 PM,1,"-73,978,813,171,386,700","40,762,519,836,425,700","-73,955,902,099,609,300","40,767,982,482,910,100",389
id0591841,09:52:03 PM,10:19:35 PM,1,"-73,783,531,188,964,800","40,648,685,455,322,200","-73,974,609,375","4,075,335,693,359,370",1652
id2702342,09:52:52 PM,10:04:29 PM,1,"-73,978,263,854,980,400","40,778,980,255,126,900","-73,948,280,334,472,600","40,774,501,800,537,100",697
id2405727,09:53:06 PM,10:02:12 PM,2,"-73,999,626,159,667,900","40,724,273,681,640,600","-73,978,446,960,449,200","40,713,428,497,314,400",546
id0930086,09:53:10 PM,09:54:44 PM,1,"-73,960,556,030,273,400","40,761,665,344,238,200","-73,955,307,006,835,900","40,765,552,520,751,900",94
id1569641,09:53:11 PM,10:03:55 PM,4,"-73,989,219,665,527,300","40,757,705,688,476,500","-73,984,848,022,460,900","40,748,157,501,220,700",644
id0549492,09:53:17 PM,09:56:51 PM,2,"-73,956,443,786,621,000","40,803,115,844,726,500","-73,957,527,160,644,500","40,808,807,373,046,800",214
id1295855,09:53:20 PM,10:01:33 PM,5,"-73,970,710,754,394,500","40,758,453,369,140,600","-73,991,264,343,261,700","40,770,359,039,306,600",493
id3396016,09:53:21 PM,10:04:45 PM,1,"-73,965,087,890,625","40,759,403,228,759,700","-73,971,893,310,546,800","40,792,011,260,986,300",684
id2308579,09:53:33 PM,09:56:32 PM,1,"-73,990,669,250,488,200","40,740,268,707,275,300","-73,991,966,247,558,500","40,749,141,693,115,200",179
id3166414,09:53:38 PM,10:14:43 PM,1,"-73,982,063,293,457,000","40,770,763,397,216,700","-73,962,249,755,859,300","40,758,888,244,628,900",1265
id1724037,09:53:45 PM,10:10:30 PM,1,"-73,970,924,377,441,400","40,751,575,469,970,700","-73,980,270,385,742,100","40,783,687,591,552,700",1005
id2204459,09:54:05 PM,10:05:24 PM,1,"-73,991,836,547,851,500","4,071,990,966,796,870","-73,998,146,057,128,900","40,743,717,193,603,500",679
id2962553,09:54:22 PM,10:03:45 PM,1,"-7,399,139,404,296,870","40,749,866,485,595,700","-74,009,124,755,859,300","40,712,413,787,841,700",563
id1351287,09:54:26 PM,10:05:27 PM,1,"-73,991,203,308,105,400","40,750,213,623,046,800","-73,979,408,264,160,100","40,752,883,911,132,800",661
id0018329,09:54:41 PM,10:00:21 PM,1,"-73,996,040,344,238,200","40,743,682,861,328,100","-73,982,109,069,824,200","40,740,882,873,535,100",340
id0947526,09:55:04 PM,10:13:08 PM,1,"-73,983,200,073,242,100","40,743,770,599,365,200","-73,985,404,968,261,700","40,692,214,965,820,300",1084
id3581221,09:55:07 PM,09:58:09 PM,1,"-73,969,978,332,519,500","40,758,632,659,912,100","-73,961,601,257,324,200","40,756,114,959,716,700",182
id1826625,09:55:15 PM,10:02:40 PM,1,"-73,962,913,513,183,500","40,712,112,426,757,800","-73,958,229,064,941,400","40,733,833,312,988,200",445
id2569666,09:55:16 PM,10:00:13 PM,1,"-739,915,771,484,375","40,717,231,750,488,200","-74,003,890,991,210,900","40,716,270,446,777,300",297
id3776366,09:55:28 PM,10:10:14 PM,1,"-73,977,668,762,207,000","40,753,250,122,070,300","-739,815,673,828,125","40,732,810,974,121,000",886
id1095416,09:55:47 PM,10:23:22 PM,5,"-74,010,025,024,414,000","40,720,596,313,476,500","-73,954,452,514,648,400","40,807,430,267,333,900",1655
id0592399,09:55:47 PM,10:05:54 PM,1,"-73,988,800,048,828,100","40,744,396,209,716,700","-7,400,335,693,359,370","407,354,736,328,125",607
id1904629,09:55:56 PM,10:07:07 PM,1,"-73,982,315,063,476,500","40,769,248,962,402,300","-739,742,431,640,625","40,793,842,315,673,800",671
id3753818,09:56:03 PM,09:59:47 PM,1,"-73,986,236,572,265,600","40,738,452,911,376,900","-73,992,935,180,664,000","40,729,778,289,794,900",224
id1608997,09:56:08 PM,09:59:37 PM,2,"-74,015,312,194,824,200","40,714,210,510,253,900","-74,016,624,450,683,500","40,704,856,872,558,500",209
id3966278,09:56:09 PM,10:10:25 PM,1,"-73,977,943,420,410,100","40,759,670,257,568,300","-73,994,308,471,679,600","40,755,050,659,179,600",856
id1433053,09:56:28 PM,09:59:57 PM,1,"-73,957,969,665,527,300","40,765,338,897,705,000","-73,955,230,712,890,600","40,779,476,165,771,400",209
id3075348,09:56:31 PM,10:08:35 PM,1,"-73,978,324,890,136,700","40,752,475,738,525,300","-73,948,844,909,667,900","40,780,845,642,089,800",724
id2786031,09:56:35 PM,10:03:16 PM,1,"-73,985,610,961,914,000","40,735,118,865,966,700","-73,983,062,744,140,600","40,727,550,506,591,700",401
id1618216,09:56:41 PM,10:22:42 PM,1,"-73,986,778,259,277,300","40,761,417,388,916,000","-73,921,928,405,761,700","40,867,477,416,992,100",1561
id1650637,09:56:47 PM,10:06:49 PM,3,"-7,397,802,734,375","40,751,327,514,648,400","-73,958,137,512,207,000","40,760,738,372,802,700",602
id3166896,09:57:01 PM,10:00:46 PM,1,"-73,960,220,336,914,000","40,773,139,953,613,200","-73,949,546,813,964,800","40,770,229,339,599,600",225
id3273779,09:57:16 PM,10:25:57 PM,3,"-73,958,282,470,703,100","40,810,749,053,955,000","-73,993,362,426,757,800","40,738,601,684,570,300",1721
id0698015,09:57:30 PM,10:12:29 PM,5,"-73,967,872,619,628,900","40,760,669,708,251,900","-7,399,127,197,265,620","40,750,251,770,019,500",899
id2625095,09:57:31 PM,10:12:48 PM,1,"-73,863,319,396,972,600","40,769,538,879,394,500","-73,939,292,907,714,800","40,713,951,110,839,800",917
id2625478,09:57:51 PM,10:05:41 PM,1,"-73,989,883,422,851,500","40,741,809,844,970,700","-73,976,097,106,933,500","40,730,583,190,917,900",470
id0900912,09:58:22 PM,10:10:55 PM,1,"-73,985,008,239,746,000","40,762,691,497,802,700","-73,986,160,278,320,300","40,757,381,439,208,900",753
id2942418,09:58:26 PM,10:33:45 PM,1,"-73,776,702,880,859,300","40,645,339,965,820,300","-73,921,768,188,476,500","40,869,369,506,835,900",2119
id3564901,09:58:34 PM,10:03:20 PM,1,"-73,976,234,436,035,100","40,791,038,513,183,500","-73,974,174,499,511,700","40,783,771,514,892,500",286
id3236061,09:59:08 PM,10:09:04 PM,2,"-73,983,161,926,269,500","40,739,204,406,738,200","-73,998,634,338,378,900","40,728,473,663,330,000",596
id1018654,09:59:11 PM,10:21:58 PM,1,"-73,987,098,693,847,600","40,733,306,884,765,600","-73,949,378,967,285,100","40,778,495,788,574,200",1367
id3647955,09:59:31 PM,10:28:43 PM,5,"-73,989,669,799,804,600","40,719,211,578,369,100","-73,795,753,479,003,900","40,793,819,427,490,200",1752
id2119481,09:59:51 PM,10:21:40 PM,2,"-73,982,719,421,386,700","40,764,091,491,699,200","-73,954,978,942,871,000","40,811,779,022,216,700",1309
id3616230,09:59:51 PM,10:18:14 PM,1,"-73,776,901,245,117,100","40,645,172,119,140,600","-73,827,774,047,851,500","40,667,697,906,494,100",1103
id2145370,10:00:15 PM,10:43:57 PM,1,"-73,781,867,980,957,000","40,644,779,205,322,200","-73,992,454,528,808,500","40,756,614,685,058,500",2622
id1474017,10:00:24 PM,10:04:22 PM,5,"-73,981,277,465,820,300","40,763,275,146,484,300","-73,971,916,198,730,400","40,762,424,468,994,100",238
id2898013,10:00:31 PM,10:05:42 PM,1,"-74,009,902,954,101,500","40,721,202,850,341,700","-74,004,119,873,046,800","40,735,466,003,417,900",311
id3219220,10:00:34 PM,10:11:42 PM,1,"-73,988,853,454,589,800","40,759,105,682,373,000","-73,981,491,088,867,100","40,749,820,709,228,500",668
id1804185,10:00:47 PM,10:19:53 PM,1,"-74,001,007,080,078,100","40,727,321,624,755,800","-73,972,686,767,578,100","40,736,705,780,029,200",1146
id1164251,10:00:57 PM,10:23:51 PM,1,"-73,984,077,453,613,200","40,773,715,972,900,300","-73,978,599,548,339,800","40,713,592,529,296,800",1374
id0040799,10:00:58 PM,10:06:32 PM,2,"-73,986,015,319,824,200","40,777,751,922,607,400","-73,972,373,962,402,300","40,788,249,969,482,400",334
id3567313,10:00:59 PM,10:08:22 PM,2,"-73,998,069,763,183,500","40,720,451,354,980,400","-73,990,798,950,195,300","40,728,588,104,248,000",443
id0591827,10:01:09 PM,10:09:01 PM,1,"-73,988,853,454,589,800","40,722,236,633,300,700","-7,398,956,298,828,120","40,738,418,579,101,500",472
id2433294,10:01:10 PM,10:21:52 PM,1,"-73,990,249,633,789,000","40,760,799,407,958,900","-73,959,434,509,277,300","40,763,259,887,695,300",1242
id3358495,10:01:14 PM,10:15:58 PM,4,"-73,981,689,453,125","40,769,088,745,117,100","-73,984,489,440,917,900","40,739,822,387,695,300",884
id1484189,10:01:22 PM,10:05:19 PM,1,"-73,982,933,044,433,500","40,772,109,985,351,500","-73,981,086,730,957,000","40,764,080,047,607,400",237
id0187369,10:01:39 PM,10:10:54 PM,2,"-73,973,609,924,316,400","40,760,471,343,994,100","-73,970,695,495,605,400","40,785,972,595,214,800",555
id0764499,10:01:46 PM,10:07:37 PM,1,"-73,988,929,748,535,100","40,736,682,891,845,700","-73,977,828,979,492,100","40,746,425,628,662,100",351
id0821267,10:01:49 PM,10:09:55 PM,1,"-73,997,512,817,382,800","40,736,675,262,451,100","-73,984,878,540,039,000","40,727,554,321,289,000",486
id1646980,10:01:50 PM,10:18:34 PM,2,"-73,979,896,545,410,100","40,749,183,654,785,100","-73,931,068,420,410,100","40,765,777,587,890,600",1004
id0985405,10:01:54 PM,10:07:47 PM,1,"-73,972,175,598,144,500","40,765,434,265,136,700","-73,977,638,244,628,900","40,753,364,562,988,200",353
id3532088,10:02:02 PM,10:32:16 PM,2,"-73,982,681,274,414,000","40,778,839,111,328,100","-73,987,297,058,105,400","40,733,840,942,382,800",1814
id0353087,10:02:17 PM,10:14:35 PM,1,"-7,398,272,705,078,120","40,731,315,612,792,900","-73,957,954,406,738,200","40,768,695,831,298,800",738
id3012704,10:02:19 PM,10:14:49 PM,1,"-73,986,358,642,578,100","40,762,241,363,525,300","-73,985,153,198,242,100","40,745,380,401,611,300",750
id3811684,10:02:21 PM,10:16:48 PM,1,"-73,973,518,371,582,000","40,752,468,109,130,800","-73,984,626,770,019,500","40,724,720,001,220,700",867
id0026487,10:02:31 PM,10:24:36 PM,5,"-73,977,790,832,519,500","40,748,973,846,435,500","-73,944,686,889,648,400","407,166,748,046,875",1325
id0863795,10:02:37 PM,10:13:44 PM,2,"-73,982,704,162,597,600","40,772,163,391,113,200","-7,398,468,017,578,120","40,759,685,516,357,400",667
id1610608,10:02:38 PM,10:19:20 PM,2,"-73,985,450,744,628,900","40,760,520,935,058,500","-73,978,286,743,164,000","40,730,850,219,726,500",1002
id3589696,10:02:52 PM,10:22:18 PM,1,"-73,996,910,095,214,800","40,762,786,865,234,300","-73,991,531,372,070,300","40,698,760,986,328,100",1166
id1499098,10:03:04 PM,10:13:47 PM,1,"-74,002,525,329,589,800","40,739,131,927,490,200","-73,984,786,987,304,600","40,755,409,240,722,600",643
id2432731,10:03:14 PM,10:16:53 PM,2,"-74,003,303,527,832,000","4,070,819,091,796,870","-7,395,123,291,015,620","40,786,979,675,292,900",819
id3029529,10:03:31 PM,10:12:20 PM,1,"-73,991,416,931,152,300","40,729,778,289,794,900","-74,007,133,483,886,700","40,739,902,496,337,800",529
id3208769,10:03:42 PM,10:19:47 PM,1,"-73,981,025,695,800,700","40,764,236,450,195,300","-74,006,034,851,074,200","40,733,207,702,636,700",965
id2931706,10:03:44 PM,10:14:29 PM,1,"-73,991,905,212,402,300","40,744,449,615,478,500","-73,973,487,854,003,900","40,751,243,591,308,500",645
id0465499,10:03:53 PM,10:20:35 PM,1,"-73,983,024,597,167,900","40,771,881,103,515,600","-7,397,998,046,875","40,738,597,869,873,000",1002
id0912204,10:03:56 PM,10:13:09 PM,1,"-73,993,011,474,609,300","40,753,639,221,191,400","-74,007,331,848,144,500","40,732,879,638,671,800",553
id2857052,10:04:08 PM,10:07:26 PM,1,"-73,963,760,375,976,500","40,765,361,785,888,600","-73,948,753,356,933,500","40,776,618,957,519,500",198
id3290851,10:04:14 PM,10:15:55 PM,5,"-73,980,445,861,816,400","40,765,342,712,402,300","-73,971,565,246,582,000","40,799,526,214,599,600",701
id1037431,10:04:22 PM,10:27:34 PM,1,"-73,999,656,677,246,000","407,220,458,984,375","-73,955,085,754,394,500","40,769,180,297,851,500",1392
id0043144,10:04:31 PM,10:09:27 PM,1,"-73,953,521,728,515,600","40,779,594,421,386,700","-73,937,538,146,972,600","40,801,372,528,076,100",296
id3104745,10:04:31 PM,10:13:19 PM,5,"-73,955,642,700,195,300","40,779,697,418,212,800","-73,956,573,486,328,100","40,805,011,749,267,500",528
id3102023,10:04:43 PM,10:16:43 PM,6,"-74,003,692,626,953,100","40,726,539,611,816,400","-73,979,591,369,628,900","40,733,249,664,306,600",720
id2088873,10:04:48 PM,10:11:14 PM,1,"-73,965,171,813,964,800","40,806,476,593,017,500","-73,971,824,645,996,000","40,787,025,451,660,100",386
